#OTU_ID	LIB1-NEG	LIB1-POS	LIB2-NEG	LIB2-POS	LIB3-NEG	LIB3-POS	LIB4-NEG	LIB4-POS	LIB5-NEG	LIB5-POS	NE01	NE02	NE03	NE04	NE05	NE06	NE07	NE09	NE10	NE100	NE101	NE11	NE12	NE13	NE14	NE15	NE16	NE17	NE18	NE19	NE20	NE21	NE22	NE23	NE24	NE25	NE26	NE27	NE28	NE29	NE30	NE31	NE32	NE33	NE34	NE35	NE36	NE37	NE38	NE39	NE40	NE41	NE42	NE43	NE44	NE45	NE46	NE47	NE48	NE49	NE50	NE51	NE52	NE53	NE54	NE55	NE56	NE57	NE58	NE59	NE61	NE62	NE63-1-1	NE63-1-2	NE63-2-1	NE63-2-2	NE64	NE66	NE67	NE68	NE69	NE70	NE71	NE72	NE73	NE74	NE75	NE76	NE77	NE78	NE79	NE80	NE81	NE82	NE83	NE84	NE85	NE86	NE87	NE88	NE89	NE90	NE91	NE92	NE93	NE94	NE95	NE96	NE97	NE98	NE99	taxonomy
Caenis_pusilla	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	3	15	53	56	163	0	61	0	80	0	0	0	0	0	0	0	54	53	0	0	0	4438	3330	1189	2117	944	1197	0	0	0	0	364	970	821	3419	4635	772	1218	107	801	1449	0	0	0	202	255	895	0	261	680	657	72	903	4	0	0	0	0	394	0	116	219	239	304	0	756	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Ephemeroptera; f__Caenidae; g__Caenis; s__Caenis_pusilla
Serratella_ignita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	20	0	29	0	0	0	0	0	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Ephemeroptera; f__Ephemerellidae; g__Serratella; s__Serratella_ignita
Ephemera_danica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	17	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Ephemeroptera; f__Ephemeridae; g__Ephemera; s__Ephemera_danica
Heptagenia_sulphurea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	32	9	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	27	4	31	0	34	0	0	0	3	0	0	0	3	52	0	3	0	0	26	0	0	0	4	0	3	0	0	48	13	0	10	0	22	27	0	0	0	0	140	6	18	0	46	10	0	3	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	24	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Ephemeroptera; f__Heptageniidae; g__Heptagenia; s__Heptagenia_sulphurea
Rhithrogena_germanica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	16	4	0	0	0	0	0	0	0	0	0	108	33	32	82	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	90	38	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	179	22	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Ephemeroptera; f__Heptageniidae; g__Rhithrogena; s__Rhithrogena_germanica
Rhithrogena_semicolorata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	34	21	0	0	0	0	0	0	61	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	7	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Ephemeroptera; f__Heptageniidae; g__Rhithrogena; s__Rhithrogena_semicolorata
Paraleptophlebia_submarginata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	82	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Ephemeroptera; f__Leptophlebiidae; g__Paraleptophlebia; s__Paraleptophlebia_submarginata
Sialis_lutaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	11	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	44	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	27	26	0	0	6	0	0	0	0	0	0	0	0	0	0	115	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Megaloptera; f__Sialidae; g__Sialis; s__Sialis_lutaria
Sialis_nigripes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551	0	0	0	0	0	0	0	0	0	0	0	3	578	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	563	327	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Megaloptera; f__Sialidae; g__Sialis; s__Sialis_nigripes
Sisyra_terminalis	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	136	0	52	343	470	0	472	612	237	7	0	654	0	0	0	0	83	0	0	0	0	0	287	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	40	581	0	0	0	0	0	381	0	0	0	589	115	0	0	0	0	0	201	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Neuroptera; f__Sisyridae; g__Sisyra; s__Sisyra_terminalis
Leuctra_fusca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	23	0	0	0	0	0	0	1269	236	0	0	0	0	0	0	57	16	490	0	0	0	0	883	0	0	0	149	146	211	374	146	0	0	0	0	0	0	0	0	143	0	106	189	0	0	0	0	0	8	0	0	10	0	0	0	0	93	722	990	337	1537	345	0	0	0	506	456	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Plecoptera; f__Leuctridae; g__Leuctra; s__Leuctra_fusca
Leuctra_hippopus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Plecoptera; f__Leuctridae; g__Leuctra; s__Leuctra_hippopus
Amphinemura_sulcicollis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Plecoptera; f__Nemouridae; g__Amphinemura; s__Amphinemura_sulcicollis
Nemoura_avicularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	39	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Plecoptera; f__Nemouridae; g__Nemoura; s__Nemoura_avicularis
Nemurella_pictetii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Plecoptera; f__Nemouridae; g__Nemurella; s__Nemurella_pictetii
Protonemura_meyeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Plecoptera; f__Nemouridae; g__Protonemura; s__Protonemura_meyeri
Isoperla_grammatica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	95	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Plecoptera; f__Perlodidae; g__Isoperla; s__Isoperla_grammatica
Brachycentrus_subnubilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Brachycentridae; g__Brachycentrus; s__Brachycentrus_subnubilus
Goera_pilosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Goeridae; g__Goera; s__Goera_pilosa
Silo_pallipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Goeridae; g__Silo; s__Silo_pallipes
Hydropsyche_contubernalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Hydropsychidae; g__Hydropsyche; s__Hydropsyche_contubernalis
Hydroptila_lotensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	3	9	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Hydroptilidae; g__Hydroptila; s__Hydroptila_lotensis
Crunoecia_irrorata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Lepidostomatidae; g__Crunoecia; s__Crunoecia_irrorata
Lepidostoma_hirtum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	422	122	0	197	2101	0	0	0	127	116	187	0	0	0	0	0	0	0	469	93	0	2301	7022	9731	2438	6203	8271	3565	0	3865	1415	279	3319	850	0	5656	8529	339	3454	3	2976	5148	2156	7270	1615	3410	3999	502	1583	0	51	236	0	76	0	675	176	0	192	0	0	3212	1022	164	52	42	0	0	91	0	14	187	137	713	0	608	0	0	0	361	1993	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Lepidostomatidae; g__Lepidostoma; s__Lepidostoma_hirtum
Athripsodes_cinereus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Leptoceridae; g__Athripsodes; s__Athripsodes_cinereus
Ceraclea_nigronervosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	37	0	0	0	0	171	66	6	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	27	0	19	0	91	0	0	0	0	0	0	0	0	0	167	41	0	0	0	11	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	24	85	62	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	58	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Leptoceridae; g__Ceraclea; s__Ceraclea_nigronervosa
Anabolia_nervosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	230	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	23	0	0	0	0	4	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Limnephilidae; g__Anabolia; s__Anabolia_nervosa
Chaetopteryx_villosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Limnephilidae; g__Chaetopteryx; s__Chaetopteryx_villosa
Glyphotaelius_pellucidus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Limnephilidae; g__Glyphotaelius; s__Glyphotaelius_pellucidus
Halesus_radiatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Limnephilidae; g__Halesus; s__Halesus_radiatus
Limnephilus_auricula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Limnephilidae; g__Limnephilus; s__Limnephilus_auricula
Limnephilus_marmoratus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Limnephilidae; g__Limnephilus; s__Limnephilus_marmoratus
Potamophylax_latipennis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	3	0	6	19	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	4	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Limnephilidae; g__Potamophylax; s__Potamophylax_latipennis
Potamophylax_rotundipennis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Limnephilidae; g__Potamophylax; s__Potamophylax_rotundipennis
Stenophylax_permistus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Limnephilidae; g__Stenophylax; s__Stenophylax_permistus
Molanna_angustata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	26	0	0	0	50	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	25	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Molannidae; g__Molanna; s__Molanna_angustata
Odontocerum_albicorne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Odontoceridae; g__Odontocerum; s__Odontocerum_albicorne
Philopotamus_montanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Insecta; o__Trichoptera; f__Philopotamidae; g__Philopotamus; s__Philopotamus_montanus
Dikerogammarus_haemobaphes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Malacostraca; o__Amphipoda; f__Gammaridae; g__Dikerogammarus; s__Dikerogammarus_haemobaphes
Pacifastacus_leniusculus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	61	54	0	0	227	0	33	0	0	27	18	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	112	31	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	20	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Malacostraca; o__Decapoda; f__Astacidae; g__Pacifastacus; s__Pacifastacus_leniusculus
Cypridopsis_vidua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	11	100	31	0	0	0	0	0	0	0	0	d__Eukaryota; p__Arthropoda; c__Ostracoda; o__Podocopida; f__Cyprididae; g__Cypridopsis; s__Cypridopsis_vidua
Anodonta_anatina	0	0	0	0	0	0	0	0	0	0	0	0	16	734	85	126	136	0	0	0	3	933	532	380	292	454	616	2022	589	836	18041	15333	10331	587	933	1057	48	14	10	787	629	944	0	0	504	447	499	1117	508	134	0	0	0	0	331	124	66	452	320	58	211	8	287	495	0	0	0	165	344	238	144	823	402	135	44	90	0	0	43	0	305	47	205	58	6	28	1500	2020	2675	162	95	6	0	0	0	0	35	6	1693	2015	622	0	80	0	4636	6352	1424	272	148	634	110	d__Eukaryota; p__Mollusca; c__Bivalvia; o__Unionida; f__Unionidae; g__Anodonta; s__Anodonta_anatina
Pseudanodonta_complanata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	16	3	0	0	4	0	0	0	0	10	4	0	0	0	0	0	6	0	0	0	9	8	82	60	3	3	0	39	18	10	0	0	0	0	6	0	47	55	20	0	42	0	56	0	0	0	0	0	0	0	23	141	99	56	3	28	68	0	28	20	142	52	52	0	17	0	0	0	0	3	9	0	3	7	0	0	d__Eukaryota; p__Mollusca; c__Bivalvia; o__Unionida; f__Unionidae; g__Pseudanodonta; s__Pseudanodonta_complanata
Unio_pictorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	22	0	0	0	0	3	3	42	0	42	78	26	107	44	3	19	0	0	0	34	16	3	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	20	0	0	16	0	0	0	0	41	3	0	0	0	0	0	0	9	0	0	25	0	15	16	25	0	0	0	25	27	77	35	6	26	3	81	7	4	0	0	5	0	41	0	3	33	0	d__Eukaryota; p__Mollusca; c__Bivalvia; o__Unionida; f__Unionidae; g__Unio; s__Unio_pictorum
